10026	14558	4
10026	14589	31
10026	14609	31
10026	14627	31
10026	14633	31
10026	14829	31
10026	14907	31
10026	14928	31
10026	15133	31
10026	15169	31
10026	15224	31
10026	15401	1
10026	15412	31
10026	15435	31
10026	15447	1
10026	15542	2
10026	15547	31
10026	15589	31
10026	15598	31
10026	15600	31
10026	15703	31
10026	15720	31
10026	15772	31
10026	15802	31
10026	15830	31
10026	15958	31
10026	16080	31
10026	16097	31
10026	16150	31
10026	16164	31
10026	16211	1
10026	16243	1
10026	16265	31
10026	16276	31
10026	16347	5
10026	16406	31
10026	16509	31
10026	16559	31
10026	16637	31
10026	16731	31
10026	16735	31
10026	16798	31
10026	16815	31
10026	16876	31
10026	16912	31
10026	17444	31
10026	17451	31
10026	17457	31
10026	17477	31
10026	17485	31
10026	17498	31
10026	17511	31
10026	17547	31
10026	17554	31
10026	17557	31
10026	17559	31
10026	17561	31
10026	17635	31
10026	17653	31
10026	17666	31
10026	17673	31
10026	17675	31
10026	17685	31
10026	17732	31
10026	17812	31
10026	17819	31
10026	17828	31
10026	17888	31
10026	17895	31
10026	17924	31
10026	17929	31
10026	17975	31
10026	17978	1
10026	17999	31
10026	18018	31
10026	18020	31
10026	18046	31
10026	18065	31
10026	18086	31
10026	18119	31
10026	18150	31
10026	18179	31
10026	18199	2
10026	18200	31
10026	18206	31
10026	18210	31
10026	18211	31
10026	18221	31
10026	18228	31
10026	18258	31
10026	18291	31
10026	18364	31
10026	18390	31
10026	18391	31
10026	18398	31
10026	18405	31
10026	18431	31
10026	18450	31
10026	18488	31
10026	18541	1
10026	18705	31
10026	18779	31
10026	18978	31
10026	19151	31
10026	19318	31
10026	19551	31
10026	19653	31
10026	19661	31
10026	196640	31
10026	196689	31
10026	19679	31
10026	196844	31
10026	197099	13
10026	197156	5
10026	197264	31
10026	19740	31
10026	197422	14
10026	197426	31
10026	19750	31
10026	197541	31
10026	197692	1
10026	197981	31
10026	197985	1
10026	19807	31
10026	19809	31
10026	198435	31
10026	198721	31
10026	198792	31
10026	199139	31
10026	199524	31
10026	199670	31
10026	199939	31
10026	199947	1
10026	200020	31
10026	200043	6
10026	200130	31
10026	20080	31
10026	201214	18
10026	20144	31
10026	20161	31
10026	202018	31
10026	202023	31
10026	202109	31
10026	20485	31
10026	20495	31
10026	20504	31
10026	20562	31
10026	20621	31
10026	20634	28
10026	20764	31
10026	20766	4
10026	20773	31
10026	20804	31
10026	20886	31
10026	20932	31
10026	20940	31
10026	21011	31
10026	21155	1
10026	21219	31
10026	21221	31
10026	21267	31
10026	21345	31
10026	21371	31
10026	21478	31
10026	21859	31
10026	22071	31
10026	22232	31
10026	22356	31
10026	22363	31
10026	22489	31
10026	22591	31
10026	22773	31
10026	22781	31
10026	22925	31
10026	23148	31
10026	23265	31
10026	23274	31
10026	23316	23
10026	23352	31
10026	23473	31
10026	23550	31
10026	23576	31
10026	23655	4
10026	23661	31
10026	23665	31
10026	23678	31
10026	23708	23
10026	23731	31
10026	23745	31
10026	23760	31
10026	23762	31
10026	23763	31
10026	23835	31
10026	23855	31
10026	23881	31
10026	23930	31
10026	23935	31
10026	23958	2
10026	23984	31
10026	24033	31
10026	24039	31
10026	24043	31
10026	24054	31
10026	24079	16
10026	24093	31
10026	24105	31
10026	24115	31
10026	24118	31
10026	24130	31
10026	24155	31
10026	24167	31
10026	24182	31
10026	24218	31
10026	24228	31
10026	24243	31
10026	24247	31
10026	24253	13
10026	24295	31
10026	24315	31
10026	24319	31
10026	24327	31
10026	24332	31
10026	24381	31
10026	24469	31
10026	24482	31
10026	24486	31
10026	24487	31
10026	24516	31
10026	24538	31
10026	24541	31
10026	24544	31
10026	24568	31
10026	24608	31
10026	24637	31
10026	24642	31
10026	24724	31
10026	24730	4
10026	24875	1
10026	24904	31
10026	24940	31
10026	24961	31
10026	24989	31
10026	25074	31
10026	25091	31
10026	25151	31
10026	25152	27
10026	25160	31
10026	25220	31
10026	25229	31
10026	25291	31
10026	25478	2
10026	25542	4
10026	25596	31
10026	25605	31
10026	25795	31
10026	25886	31
10026	262254	31
10026	26282	31
10026	26344	31
10026	26347	31
10026	26496	31
10026	26667	31
10026	26803	31
10026	26961	31
10026	27193	31
10026	27281	31
10026	27313	31
10026	27381	31
10026	27458	3
10026	27471	31
10026	27524	31
10026	27630	31
10026	27822	31
10026	28283	31
10026	28685	1
10026	28717	31
10026	28788	31
10026	28836	31
10026	28876	31
10026	28878	31
10026	28917	31
10026	28929	31
10026	29014	31
10026	29017	31
10026	29073	31
10026	29075	31
10026	29076	31
10026	29119	31
10026	29140	31
10026	29141	31
10026	29169	31
10026	29208	31
10026	29314	31
10026	29396	31
10026	29457	31
10026	29462	1
10026	29697	31
10026	29748	31
10026	29761	1
10026	29791	31
10026	29802	31
10026	29834	31
10026	29895	31
10026	29951	31
10026	29990	31
10026	30071	31
10026	30081	31
10026	30094	31
10026	30132	31
10026	30188	31
10026	30212	31
10026	30419	31
10026	30524	31
10026	30640	31
10026	30818	31
10026	30844	31
10026	30889	31
10026	30925	31
10026	31019	31
10026	31025	31
10026	31027	31
10026	31042	31
10026	31133	31
10026	31216	30
10026	31449	31
10026	31477	4
10026	31500	31
10026	31529	31
10026	31638	31
10026	31661	31
10026	31673	31
10026	31708	31
10026	31800	31
10026	32110	31
10026	32181	15
10026	32354	31
10026	32590	31
10026	32748	31
10026	32787	31
10026	32934	31
10026	33047	31
10026	33182	31
10026	33302	31
10026	33353	31
10026	33438	31
10026	33517	31
10026	33597	31
10026	33796	31
10026	33873	31
10026	33891	31
10026	33915	1
10026	33986	3
10026	34019	1
10026	34177	31
10026	34224	31
10026	34288	31
10026	34305	31
10026	34442	31
10026	34624	31
10026	34655	31
10026	34695	31
10026	34756	1
10026	34781	31
10026	34790	31
10026	34868	31
10026	35017	31
10026	35176	31
10026	35181	31
10026	35320	31
10026	35366	31
10026	35432	1
10026	35574	3
10026	35592	31
10026	35662	31
10026	35699	31
10026	35745	31
10026	35788	31
10026	35908	31
10026	35914	31
10026	35916	31
10026	36089	31
10026	36224	31
10026	36236	31
10026	36351	31
10026	36408	31
10026	36631	31
10026	36692	31
10026	36734	1
10026	36944	31
10026	37009	3
10026	37090	27
10026	37100	31
10026	37282	16
10026	37900	31
10026	37965	31
10026	37991	31
10026	37996	31
10026	38028	31
10026	38040	31
10026	38082	31
10026	38172	31
10026	38186	31
10026	38195	31
10026	38197	31
10026	38199	31
10026	38220	31
10026	38242	31
10026	38258	31
10026	38260	31
10026	38280	31
10026	38291	31
10026	38304	31
10026	38321	31
10026	38325	31
10026	38327	31
10026	38333	31
10026	38334	31
10026	38455	31
10026	38456	31
10026	38462	31
10026	38469	31
10026	38478	31
10026	38483	31
10026	38577	31
10026	38578	31
10026	38580	31
10026	38583	31
10026	38595	31
10026	38606	31
10026	38620	31
10026	38657	31
10026	38714	31
10026	38716	31
10026	38719	31
10026	38749	31
10026	38770	31
10026	38809	31
10026	38814	31
10026	38829	31
10026	38830	31
10026	38835	31
10026	38860	31
10026	38861	31
10026	38880	31
10026	38883	31
10026	38895	31
10026	38909	31
10026	38915	1
10026	39120	31
10026	39122	31
10026	39138	31
10026	39180	16
10026	39318	5
10026	393470	31
10026	393490	31
10026	393513	31
10026	39591	31
10026	39637	19
10026	39651	23
10026	39704	18
10026	39737	31
10026	39743	4
10026	39792	31
10026	39832	31
10026	39912	31
10026	39923	31
10026	39995	31
10026	40034	1
10026	40193	31
10026	40220	31
10026	40263	31
10026	40475	30
10026	40511	31
10026	40528	31
10026	40627	31
10026	40633	31
10026	40941	31
10026	41095	31
10026	41281	31
10026	41313	31
10026	41393	3
10026	41412	31
10026	41477	31
10026	41690	31
10026	41692	31
10026	41887	31
10026	41913	31
10026	41935	31
10026	42184	31
10026	42473	31
10026	42708	31
10026	43100	30
10026	43142	31
10026	43293	31
10026	43350	31
10026	43531	31
10026	43821	31
10026	43996	31
10026	44020	2
10026	44050	31
10026	44053	3
10026	44141	11
10026	44160	31
10026	44654	31
10026	44788	31
10026	44814	31
10026	44953	30
10026	45118	31
10026	45152	31
10026	45155	31
10026	45166	31
10026	45177	31
10026	45182	31
10026	45187	31
10026	45204	21
10026	45207	31
10026	45347	31
10026	45352	31
10026	45432	31
10026	45437	31
10026	45474	31
10026	45499	31
10026	45500	31
10026	45510	31
10026	45560	31
10026	45603	31
10026	45638	31
10026	45671	31
10026	45684	31
10026	45691	31
10026	45753	5
10026	45758	15
10026	45763	31
10026	45785	31
10026	45796	31
10026	45816	31
10026	45838	31
10026	45893	31
10026	45896	31
10026	45910	31
10026	45911	31
10026	45922	31
10026	45926	31
10026	45932	31
10026	46073	31
10026	46235	31
10026	46391	31
10026	46489	31
10026	46786	31
10026	47143	31
10026	47172	31
10026	47195	31
10026	47329	31
10026	47344	31
10026	47358	23
10026	47447	31
10026	47463	16
10026	47541	30
10026	47622	31
10026	47764	31
10026	47869	31
10026	47872	31
10026	48166	31
10026	48173	29
10026	48200	31
10026	48337	1
10026	48522	31
10026	48526	31
10026	48837	2
10026	48961	31
10026	49360	31
10026	49362	31
10026	49375	2
10026	49544	31
10026	49653	4
10026	50072	6
10026	50245	31
10026	50295	31
10026	50300	31
10026	50304	31
10026	50316	31
10026	50324	4
10026	50384	31
10026	50606	1
10026	50618	31
10026	50673	31
10026	50683	31
10026	50763	31
10026	50837	1
10026	50923	14
10026	50968	9
10026	51088	31
10026	51185	31
10026	51468	31
10026	51752	31
10026	51906	31
10026	52233	31
10026	52302	31
10026	52320	24
10026	53340	31
10026	53494	31
10026	53582	31
10026	53813	31
10026	53948	31
10026	54092	11
10026	54113	31
10026	54187	31
10026	54210	31
10026	54312	31
10026	54924	31
10026	55195	31
10026	55298	31
10026	55303	31
10026	55336	31
10026	55369	31
10026	55497	31
10026	55512	28
10026	55555	31
10026	55651	31
10026	55707	31
10026	55720	31
10026	55752	31
10026	55766	31
10026	55772	1
10026	55799	31
10026	55803	31
10026	55821	31
10026	55843	1
10026	55854	31
10026	55865	31
10026	55879	31
10026	55884	31
10026	55894	31
10026	55899	31
10026	55923	31
10026	55952	31
10026	55954	31
10026	56035	31
10026	56065	31
10026	56095	31
10026	56106	31
10026	56136	31
10026	56181	31
10026	56227	31
10026	56275	31
10026	56276	31
10026	56284	31
10026	56308	31
10026	56317	31
10026	56550	1
10026	56583	31
10026	56665	1
10026	57023	31
10026	57119	6
10026	57463	31
10026	57567	25
10026	57685	1
10026	57858	13
10026	57976	31
10026	58073	31
10026	58209	31
10026	58373	31
10026	58408	31
10026	58443	5
10026	58451	31
10026	58453	31
10026	58473	31
10026	58505	31
10026	58511	31
10026	58578	31
10026	58579	31
10026	58591	31
10026	58604	31
10026	58620	1
10026	58627	31
10026	58648	31
10026	58669	31
10026	58678	31
10026	58682	5
10026	58683	31
10026	58710	31
10026	58779	31
10026	58810	31
10026	58879	31
10026	58933	31
10026	58940	31
10026	58980	31
10026	58982	31
10026	58989	31
10026	58990	31
10026	59212	31
10026	59243	31
10026	59253	31
10026	59258	31
10026	59268	31
10026	59349	31
10026	59449	31
10026	59605	31
10026	60725	31
10026	60822	6
10026	61319	31
10026	61349	1
10026	61387	15
10026	61955	31
10029	10201	31
10029	131222	31
10029	132215	31
10029	132323	31
10029	132453	31
10029	132753	31
10029	132960	8
10029	132990	31
10029	132995	31
10029	133261	31
10029	133292	31
10029	133318	29
10029	17439	2
10029	17747	29
10029	24080	27
10029	33182	31
10029	37986	25
10029	38312	28
10029	45154	31
10029	45189	31
10029	45235	31
10029	45749	30
10029	45820	31
10029	55410	31
10029	55526	31
10029	55535	22
10029	55862	31
10029	55917	22
10029	58904	30
10029	58906	12
10030	10102	31
10030	132132	31
10030	24115	31
10030	24482	31
10030	36351	18
10030	45896	30
10031	17927	31
10032	131280	31
10032	132084	31
10032	17630	31
10032	23890	31
10036	18334	31
10043	45400	31
10044	23575	31
10044	45400	31
10051	23575	31
10051	45400	31
10052	18302	31
10063	23575	1
10076	45204	31
10077	45528	31
10080	38883	31
10084	132405	1
10084	133332	31
10084	18065	31
10084	24039	31
10084	24093	31
10084	24315	31
10084	24541	31
10084	38620	31
10084	38716	31
10084	38880	20
10084	38883	31
10084	45118	31
10084	45177	31
10084	45207	31
10084	45926	31
10084	55651	31
10084	58443	19
10084	58511	31
10089	10102	31
10089	132132	31
10089	132876	13
10089	23602	31
10089	24115	31
10089	24482	31
10089	36351	31
10089	38040	31
10091	38861	31
10091	55430	31
10097	18398	31
10097	38809	31
10098	15412	31
10098	17888	31
10098	20485	31
10098	24077	31
10098	38478	31
10099	11757	31
10099	133613	31
10099	15412	31
10099	17011	31
10099	38469	31
10099	40051	31
10099	55303	25
10099	56127	31
10099	58536	31
10099	59214	31
101	10430	31
101	11164	31
101	11537	31
101	11649	31
101	11956	31
101	12989	31
101	13476	31
101	14221	31
101	14954	31
101	15307	31
101	17200	31
101	174	31
101	18856	31
101	20388	31
101	2152	31
101	2153	31
101	22388	31
101	2497	31
101	25845	31
101	2603	31
101	2914	31
101	293	31
101	3130	31
101	3356	31
101	3401	31
101	3428	31
101	3549	6
101	36351	31
101	3807	31
101	40272	31
101	4193	31
101	46435	22
101	50763	31
101	53952	31
101	6360	31
101	6939	31
101	7018	31
101	7497	14
101	7575	31
101	7774	31
101	852	31
10101	131467	31
10101	132395	31
10102	10158	29
10102	10310	31
10102	131165	31
10102	131207	27
10102	132132	31
10102	132410	31
10102	132442	31
10102	132689	31
10102	132876	31
10102	133165	31
10102	133191	31
10102	13335	31
10102	133410	31
10102	13414	31
10102	14413	31
10102	15133	31
10102	15169	31
10102	16276	31
10102	17451	31
10102	17547	31
10102	17557	31
10102	17666	31
10102	17922	31
10102	18059	31
10102	18106	31
10102	18200	31
10102	18364	31
10102	18391	31
10102	18705	31
10102	199524	31
10102	20940	31
10102	21859	31
10102	23576	31
10102	23923	31
10102	23930	31
10102	23939	31
10102	23947	31
10102	24115	31
10102	24203	31
10102	24218	31
10102	24482	31
10102	24535	31
10102	29791	31
10102	32590	31
10102	32934	31
10102	36351	31
10102	36408	31
10102	36692	31
10102	38001	31
10102	38040	31
10102	38071	31
10102	38082	31
10102	38158	31
10102	38182	31
10102	38192	31
10102	38280	31
10102	38321	31
10102	38562	31
10102	38744	31
10102	38753	31
10102	38757	31
10102	41095	31
10102	41690	31
10102	43996	31
10102	44654	31
10102	45166	31
10102	45300	24
10102	45309	31
10102	45326	31
10102	45352	31
10102	45430	31
10102	45474	11
10102	45494	31
10102	45629	31
10102	45634	31
10102	45796	31
10102	46786	31
10102	55497	31
10102	55658	31
10102	55855	31
10102	56258	31
10102	56308	31
10102	58389	31
10102	58436	31
10102	58587	16
10102	58601	31
10102	58621	31
10102	58629	31
10102	58657	31
10102	58662	31
10102	58670	31
10102	58682	31
10102	58684	31
10102	58691	31
10102	58699	31
10102	58704	31
10102	58715	31
10102	58782	31
10102	58803	30
10102	58946	31
10102	59318	8
10103	131994	31
10103	132252	31
10103	132364	31
10103	132597	31
10103	133054	31
10103	133126	31
10103	16477	31
10103	17555	31
10103	17706	31
10103	17764	31
10103	17975	31
10103	17988	31
10103	19993	31
10103	23648	31
10103	23988	31
10103	24002	31
10103	38059	31
10103	38197	3
10103	55334	31
10103	55489	31
10103	55852	31
10103	55858	31
10103	56195	31
10103	58411	31
10105	24093	31
10105	24130	31
10105	38880	2
10105	38883	31
10105	58511	31
10106	132581	31
10107	45474	9
10108	17819	31
10109	45204	31
10109	58439	2
10110	17492	31
10111	132197	31
10113	18065	31
10113	38285	31
10113	56105	31
10116	10118	31
10118	17794	31
10128	10223	31
10129	24130	31
10131	38456	31
10131	60725	31
10133	131584	31
10133	18182	31
10135	17408	31
10135	38797	31
10137	46031	31
10143	10145	31
10143	11031	31
10143	131182	31
10143	131455	31
10143	131999	31
10143	132085	31
10143	132094	31
10143	132405	31
10143	132851	31
10143	132897	31
10143	133044	31
10143	133060	31
10143	133105	31
10143	133143	31
10143	133156	31
10143	133175	31
10143	133371	31
10143	133394	31
10143	133415	31
10143	13778	31
10143	13971	31
10143	17819	31
10143	18020	31
10143	18063	31
10143	24065	31
10143	24093	31
10143	24115	31
10143	24315	1
10143	24341	31
10143	24469	31
10143	38263	31
10143	38716	31
10143	38719	1
10143	38817	31
10143	38880	31
10143	38883	31
10143	45177	31
10143	45454	31
10143	45671	6
10143	45797	31
10143	45824	31
10143	55762	31
10143	55795	1
10143	55796	31
10143	55875	31
10143	55954	31
10143	56038	31
10143	56098	31
10143	56106	3
10143	58422	31
10143	58443	1
10143	58511	31
10143	58712	31
10143	58739	31
10143	58914	9
10143	58941	23
10143	58942	20
10143	58943	31
10145	38220	31
10145	38487	31
10158	12714	31
10158	12779	31
10158	12859	31
10158	12989	31
10158	13101	1
10158	132132	29
10158	13237	31
10158	197264	31
10158	20485	12
10158	24115	17
10158	24482	31
10158	24989	31
10158	25091	31
10158	25220	31
10158	28917	31
10158	29076	31
10158	29140	31
10158	29208	31
10158	29686	31
10158	31019	31
10158	31025	31
10158	31133	31
10158	31500	31
10158	34288	31
10158	36351	31
10158	38880	31
10158	39912	31
10158	41095	25
10158	41692	3
10158	42708	31
10158	43531	1
10158	45177	31
10158	45896	31
10158	45991	31
10158	48166	31
10158	48526	31
10161	45400	31
10164	23563	31
10165	45400	1
10194	18302	31
102	10886	31
102	6223	31
10200	45177	31
10201	131458	31
10201	132308	31
10201	132329	31
10201	132747	31
10201	132772	31
10201	132950	29
10201	132960	25
10201	133006	31
10201	133228	31
10201	133552	1
10201	133589	31
10201	133698	31
10201	14343	31
10201	17815	31
10201	18229	27
10201	18610	20
10201	23937	31
10201	24003	31
10201	24029	31
10201	24049	31
10201	24084	31
10201	30337	31
10201	38188	31
10201	38573	31
10201	38874	31
10201	45334	31
10201	45491	31
10201	45655	31
10201	45660	5
10201	45760	31
10201	45850	31
10201	45885	31
10201	55428	17
10201	55713	31
10201	55780	15
10201	55782	2
10201	56107	31
10201	56124	31
10201	56272	31
10201	56285	31
10203	17561	26
10203	24303	1
10203	38809	31
10203	58511	31
10204	24331	31
10204	24461	31
10204	45432	31
10204	55571	31
10208	133344	31
10208	24523	31
10208	55661	31
10212	17621	31
10212	18118	15
10217	132636	31
10217	17671	31
10217	18393	2
10217	23949	31
10217	24204	31
10217	24207	31
10217	38143	31
10217	38149	31
10217	38274	31
10217	38567	30
10217	38769	31
10217	45305	3
10217	46032	31
10217	46053	31
10217	55658	31
10217	55818	31
10217	58381	31
10217	58463	31
10218	10223	31
10219	45204	31
10219	56194	31
10220	18103	16
10220	56252	31
10221	38809	31
10223	132385	25
10223	132693	31
10223	133085	31
10223	133102	31
10223	133138	31
10223	133419	31
10223	133582	31
10223	17496	31
10223	17632	31
10223	17662	31
10223	17765	31
10223	17812	31
10223	17925	31
10223	18234	31
10223	18292	31
10223	18361	31
10223	18380	31
10223	18398	31
10223	23733	31
10223	23745	31
10223	23938	31
10223	24069	31
10223	24110	31
10223	24316	31
10223	24480	31
10223	24510	31
10223	24517	31
10223	37931	31
10223	38050	31
10223	38295	31
10223	38551	31
10223	38582	31
10223	38724	31
10223	38863	31
10223	38876	31
10223	38894	31
10223	45211	31
10223	45228	31
10223	45278	31
10223	45457	31
10223	45527	31
10223	45583	31
10223	45616	31
10223	45744	31
10223	45803	31
10223	45874	31
10223	45875	1
10223	45892	31
10223	45949	31
10223	55363	31
10223	55456	31
10223	55478	31
10223	55542	31
10223	55775	31
10223	55837	31
10223	55848	17
10223	56057	31
10223	56113	31
10223	56163	31
10223	56281	31
10223	58446	31
10223	59252	31
10225	18101	31
10226	18403	31
10226	45796	31
10226	55554	31
10229	10310	31
10236	58511	31
10240	10913	31
10240	22925	31
10242	23377	31
10248	23391	31
10255	27552	31
10264	15290	31
10264	23498	31
10269	23520	31
10269	28094	9
10269	28512	31
10269	52276	31
10271	20342	31
10271	46887	31
10273	33132	31
10277	10834	31
10277	16814	31
10278	10292	31
10278	11580	31
10278	15068	31
10278	22306	31
10278	40143	31
10279	33067	31
10282	12714	3
10282	12779	31
10282	12859	31
10282	12989	5
10282	13030	31
10282	13101	31
10282	13237	31
10282	16150	31
10282	16265	2
10282	19151	31
10282	197264	31
10282	20485	23
10282	24482	31
10282	24989	31
10282	25074	1
10282	25091	31
10282	25220	31
10282	28917	31
10282	29076	31
10282	29140	31
10282	29208	31
10282	29686	31
10282	31019	31
10282	31025	31
10282	31133	31
10282	31500	31
10282	33891	31
10282	34288	31
10282	39792	31
10282	39912	31
10282	41095	25
10282	42708	31
10282	43531	3
10282	48166	31
10282	48526	31
10282	51964	31
10288	11288	31
10288	27006	31
10288	33321	31
10290	17232	31
10292	35878	31
10292	393223	31
10297	11039	31
10297	11666	31
10297	12989	31
10297	13618	31
10297	16559	31
10297	16735	31
10297	18786	3
10297	19151	31
10297	24482	31
10297	36351	31
10297	41095	31
10297	43531	31
10297	52320	1
10298	29748	31
10299	23520	31
10299	52320	31
103	174	31
103	19782	31
103	22335	31
103	2381	31
103	293	31
103	3356	31
103	6325	31
10302	11096	31
10302	11280	31
10302	12989	31
10302	13703	31
10302	16700	31
10302	18786	31
10302	19151	10
10302	25975	31
10302	35985	3
10302	36351	31
10302	40805	31
10309	33651	19
10309	33667	31
10310	10880	31
10310	11039	31
10310	11096	1
10310	11164	31
10310	11666	31
10310	11686	31
10310	12350	31
10310	12637	31
10310	12714	3
10310	12779	31
10310	12859	31
10310	12874	31
10310	12989	31
10310	13030	31
10310	13101	16
10310	132132	1
10310	13237	31
10310	13533	31
10310	13618	31
10310	14361	31
10310	14537	31
10310	14678	31
10310	14778	31
10310	14840	30
10310	15412	31
10310	15435	31
10310	15635	31
10310	15703	31
10310	15896	31
10310	16150	29
10310	16265	1
10310	16515	31
10310	16559	31
10310	16735	31
10310	17110	31
10310	19151	31
10310	197264	31
10310	19754	31
10310	200130	31
10310	20080	31
10310	202018	31
10310	202109	31
10310	20485	31
10310	20562	31
10310	20640	31
10310	20932	31
10310	21396	1
10310	22565	31
10310	22609	31
10310	22873	31
10310	23673	31
10310	23926	31
10310	24115	2
10310	24482	31
10310	24506	31
10310	24989	31
10310	25091	31
10310	25160	31
10310	25220	31
10310	26085	31
10310	26101	31
10310	26316	31
10310	28917	31
10310	29140	31
10310	29208	31
10310	29611	24
10310	29636	31
10310	29686	31
10310	30132	31
10310	31019	31
10310	31025	31
10310	31133	31
10310	31216	1
10310	31334	1
10310	31500	31
10310	32116	31
10310	33612	31
10310	33891	31
10310	34010	31
10310	34082	31
10310	34288	31
10310	36129	31
10310	36351	31
10310	36646	31
10310	36647	31
10310	36752	31
10310	37100	31
10310	37282	1
10310	38689	31
10310	38726	31
10310	38861	1
10310	38880	31
10310	39202	31
10310	39326	31
10310	393406	31
10310	39792	31
10310	39912	31
10310	40191	31
10310	41095	31
10310	41692	31
10310	41695	31
10310	41811	10
10310	42173	31
10310	42708	31
10310	43531	31
10310	44953	30
10310	45177	31
10310	45501	31
10310	45896	31
10310	48166	31
10310	48526	31
10310	50300	31
10310	50304	22
10310	50763	31
10310	51185	31
10310	51945	31
10310	52320	1
10310	52720	30
10310	53472	31
10310	55416	31
10310	55417	31
10310	55517	31
10310	56173	31
10310	56730	31
10310	58682	31
10318	10481	31
10318	11058	11
10318	15034	6
10318	22927	20
10318	262174	3
10318	263194	4
10318	27779	4
10318	28052	5
10318	52431	5
10320	18712	31
10322	25956	31
10326	10578	31
10326	20115	31
10326	46464	31
10329	23498	31
10340	10796	31
10349	32440	31
10352	23134	31
10352	26527	31
10355	12989	31
10355	13513	31
10355	22384	31
10357	40220	31
10359	19024	31
10359	20115	31
10362	12989	3
10362	14840	31
10362	16735	31
10362	20121	29
10362	22548	31
10362	262354	30
10362	262394	29
10362	262476	29
10362	262620	15
10362	262750	29
10362	262757	29
10362	28138	31
10362	28168	8
10362	28220	14
10362	28294	29
10362	28303	29
10362	28329	29
10362	28347	7
10362	28571	29
10362	28667	1
10362	52610	29
10362	52678	30
10362	52720	31
