ASN	Name	Registration date	Global rank	#routeable IPv4	#prefixes IPv4	#prefixes IPv6
8291	RSNET	1997-04-25	11,043	7,680	13	
8568	OJSC Long Distance and International Telecommunica	1997-12-03	11,054	7,680	5	
31205	OJSC MegaFon	2004-03-22	11,084	7,680	25	
31302	TELECOMSERVIS Autonomous System	2004-04-08	11,059	7,680	21	
42516	Sovtest-Internet Limited Company	2007-03-06	11,063	7,680	4	1
44266	TEHNO Limited Company	2007-12-14	11,074	7,680	4	
48470	Joint Stock Company MTU Kristall	2008-12-01	11,066	7,680	7	
197831	DISKUS-AS OOO DISKUS-TELECOM,RU	2011-05-23	11,021	7,680	5	
21270	Net By Net Holding LLC	2001-10-11	11,128	7,424	5	
34518	LLC "Fatum-3"	2005-04-14	11,108	7,424	18	1
41403	LLC TuraTelecom	2006-08-11	11,117	7,424	13	
41601	NEO Print Ltd.	2006-09-21	11,154	7,424	12	
6870	H1 LLC	2009-07-27	11,276	7,168	10	1
20544	CJSC Express TeleCom	2001-03-29	11,227	7,168	10	
34211	OOO Lanport-S	2004-11-19	11,360	7,168	9	
34573	Oberon Plus LLC	2005-02-16	11,231	7,168	24	
34975	Azimut-R ltd. Autonomus System	2009-02-13	11,206	7,168	9	
39054	OJSC Rostelecom	2005-12-05	11,168	7,168	12	
39256	CJSC FANNET TELECOM	2006-01-19	11,170	7,168	4	
41302	KVS Ltd	2006-07-19	11,209	7,168	4	1
41574	New Telecommunications Ltd	2006-09-15	11,340	7,168	28	
41829	Regionset Ltd	2006-10-31	11,287	7,168	3	
41925	Factorial-Telecom Limited Company	2006-11-17	11,288	7,168	22	
42291	OOO Istranet	2007-01-29	11,244	7,168	14	1
42575	LLC Murmansk Multiservice Networks	2007-03-15	11,293	7,168	11	1
44417	JSC Neotelecom	2008-01-17	11,314	7,168	4	1
47586	Business-Svyaz LTD	2008-07-17	11,267	7,168	19	1
48541	CJSC "COMSTAR-regions"	2008-12-09	11,192	7,168	3	
49988	Odnoklassniki Limited	2009-10-22	11,278	7,168	5	
50299	Thyphone Communications LLC	2009-12-16	11,329	7,168	7	
51543	CJSC "Samara-Transtelecom"	2010-09-23	11,299	7,168	25	
52015	Dancer LLC	2010-12-15	11,302	7,168	19	
56689	Elitel Ltd.	2011-04-27	11,207	7,168	4	1
57617	OJSC "Chukotkasvyazinform"	2011-12-12	11,171	7,168	23	
20663	OJSC MegaFon	2001-05-02	11,444	6,912	26	
5433	VEROLINE Ltd	1995-10-27	11,562	6,656	4	1
15378	CJSC "Teleset Ltd"	2004-12-10	11,478	6,656	5	
34364	LLC TatAISneft	2004-12-27	11,554	6,656	29	
41341	Telecom-MK Ltd.	2006-07-26	11,515	6,656	3	
43434	Contact TV Inc.	2007-07-31	11,521	6,656	25	1
47342	Tario Ltd.	2008-06-05	11,488	6,656	4	
51659	LLC Baxet	2010-10-14	11,563	6,656	13	2
15428	Regional Public Organization, "Dagestan computers 	2007-02-19	11,580	6,400	7	
28762	AWAX Telecom	2003-02-18	11,575	6,400	22	1
31059	Avelacom Ltd.	2004-02-17	11,636	6,400	17	2
39156	Fist Telecom, Ltd.	2005-12-23	11,635	6,400	19	
41842	CJSC Media Alliance	2006-11-02	11,663	6,400	4	1
42569	PSK-SET LLC	2007-03-14	11,665	6,400	5	
3335	Federal State Educational Institution of Higher Pr	1995-03-10	11,719	6,144	5	
8324	South Ural State University	1997-05-29	11,773	6,144	2	
8325	OOO FREEnet Group	1997-05-29	11,823	6,144	2	
8981	Voronezh State University	1998-09-17	11,721	6,144	4	1
9107	CJSC Internet of Siberia	1998-12-18	11,835	6,144	3	
20525	OOO NovLine	2002-08-23	11,770	6,144	3	
21446	VPK-Telecom	2001-12-13	12,021	6,144	2	1
24787	Sprint Net Ltd.	2002-03-27	11,892	6,144	2	
24936	LLC Management Company "Svyaz"	2002-05-30	11,894	6,144	3	
25478	iHome LLC	2002-12-04	12,003	6,144	5	1
25520	CJSC "Futures Telecom"	2002-12-18	12,004	6,144	2	1
31208	OJSC MegaFon	2004-03-23	11,794	6,144	18	1
31224	OJSC MegaFon	2004-03-26	12,068	6,144	9	
31240	Hosting Telesystems, JSC	2004-03-29	11,697	6,144	2	1
31494	Joint Stock Company "Infonet"	2004-05-27	11,751	6,144	2	
31512	JSC Logica	2004-06-02	12,071	6,144	3	
31588	Joint Stock Company "SvyazTeleKom"	2004-06-17	11,964	6,144	21	
33887	OJSC Rostelecom	2004-08-31	11,927	6,144	2	
33892	The municipal enterprise "Severskelektrosviaz"	2004-09-01	11,712	6,144	5	
34887	GU Center of Information Technologies RT	2005-04-25	11,890	6,144	18	
39153	LLC SETEL	2005-12-22	11,845	6,144	2	
39462	OJSC "APEX"	2006-02-28	11,902	6,144	10	
39811	MTS OJSC	2006-04-27	11,744	6,144	16	
41148	Zolotaya Linia Ltd.	2006-06-21	11,726	6,144	2	
41209	MTS OJSC	2006-07-03	11,785	6,144	26	
41566	Tomsk State University of Systems Control and Radi	2006-09-15	11,679	6,144	2	1
42526	Sll "Computer & Communication System	2007-03-07	11,849	6,144	3	
42998	CJSC Pushkino-Telecom	2007-05-22	12,073	6,144	6	
43045	Svyaz-Holding Ltd.	2007-05-30	11,752	6,144	3	1
43053	OJSC Rostelecom	2007-05-31	11,965	6,144	3	
43746	LLC The Capital Plus	2007-09-21	11,730	6,144	2	
43912	LLC 'Santel'	2007-10-18	11,948	6,144	8	
43970	OJSC "Vimpelcom"	2007-10-29	11,842	6,144	2	
45021	OOO Satellit-Servis	2008-04-22	11,696	6,144	5	
45055	Dontechsvyaz, private joint stock company	2008-04-25	11,747	6,144	24	
47151	Telecommunication SMART Ltd.	2008-05-05	12,006	6,144	10	
47231	"Elcom Telecom" Limited	2008-05-21	11,900	6,144	2	
47271	CJSC Uralunicom	2008-05-28	11,686	6,144	4	1
47478	MSTN Ltd.	2008-06-24	11,957	6,144	10	1
47645	Joint Stock Company Selena Telecom	2008-07-25	11,907	6,144	27	
48257	Computer information technology Ltd.	2008-10-30	12,020	6,144	2	
48354	Company Relant LLC	2008-11-18	11,700	6,144	6	
48416	Information Network, LLC	2008-11-25	11,968	6,144	6	
49403	AVK-Wellcom Ltd.	2009-06-03	11,760	6,144	13	
49821	Electrics Ltd	2009-09-24	11,920	6,144	4	
50367	OOO BENET	2009-12-29	11,987	6,144	2	
51218	LLC "Dream Industries"	2010-06-24	12,101	6,144	6	1
51520	Individual businessman Dmitriy E. Volodenkov	2010-09-16	11,806	6,144	2	
57214	Vidikon-K, CJSC	2011-08-24	11,733	6,144	12	
57818	KIK Ltd	2012-02-16	11,739	6,144	24	
197070	ASINTERCOM MTS OJSC,RU	2010-05-19	11,904	6,144	2	
197401	U2NET-AS LLC "Upravlyayushaya kompaniya "Nash Dom"	2010-11-17	11,695	6,144	4	
198610	BEGET-AS Beget Ltd,RU	2012-06-25	11,945	6,144	28	
5480	State Educational institution for High professiona	1995-11-27	12,131	5,888	8	
24811	Closed Joint Stock Company Kuzbassenergosviaz	2008-03-31	12,105	5,888	12	
28809	LLC "Nauka-Svyaz"	2003-03-03	12,128	5,888	22	
40966	Valuehost RUS	2006-05-23	12,167	5,888	10	1
42385	ROSNIIROS Russian Institute for Public Networks	2007-02-13	12,153	5,888	21	18
43226	SafeData LLC	2007-06-27	12,129	5,888	6	1
50397	Mobile TeleSystems Open Joint Stock Company	2010-01-05	12,162	5,888	22	
56327	Rightside Ltd	2011-01-31	12,148	5,888	12	
61400	"Start" LLC	2012-10-25	12,119	5,888	11	1
197349	SKYLINEWIMAX Ltd Novorossiysk Telecom Company,RU	2010-10-26	12,200	5,888	23	
28703	OJSC "Vimpelcom"	2003-02-03	12,304	5,632	5	
34703	LTD Pokrovsky radiotelefon	2007-08-22	12,289	5,632	5	
40960	OOO HOME-SERVICES	2015-01-23	12,226	5,632	22	
42358	CJSC Information Systems	2007-02-08	12,303	5,632	4	
47397	Base Ltd.	2008-06-12	12,273	5,632	4	
48479	KUBAN-TELECOM Ltd.	2008-12-01	12,305	5,632	19	1
49352	LTD Hosting Service	2009-05-25	12,330	5,632	10	1
51070	TOKS Ltd	2010-05-26	12,243	5,632	5	
5547	Orient-Telecom AS	1996-02-15	12,439	5,376	18	
12690	MKS Autonomous System	1999-09-28	12,396	5,376	4	
16321	Aiconet Ltd.	2007-07-09	12,367	5,376	10	
31695	Limited Company "Intermedia"	2004-07-15	12,363	5,376	11	
49777	ATEXS PLUS Ltd.	2009-09-09	12,480	5,376	21	
49813	Innova Distribution LLC	2009-09-16	12,442	5,376	8	
50928	OJSC MegaFon	2010-04-26	12,481	5,376	14	1
196695	NETONERUS Netone Rus, CJSC,RU	2009-08-10	12,341	5,376	4	1
8774	Etype Company, Kaliningrad, Russia	1998-05-04	12,676	5,120	8	
9206	Moscow Aviation Institute (MAI)	2005-08-30	12,918	5,120	8	
15886	limited liability company "Konnectika"	2005-09-09	12,557	5,120	10	1
16262	Delta Ltd	2009-10-08	12,725	5,120	12	
20848	RosBusinessConsulting, CJSC.	2001-06-18	12,853	5,120	6	
24837	MegaLink Ltd.	2002-04-17	12,485	5,120	2	
25511	CJSC "Ruscentrosvyaz"	2002-12-17	12,873	5,120	2	
29069	Morton-Telekom Ltd	2003-05-26	12,505	5,120	3	1
30729	TRANSFER Ltd.	2007-05-14	12,491	5,120	2	
30960	OOO Scientific-Production Center "Tetra"	2004-01-27	12,770	5,120	7	
35087	NTSI Telecom Ltd	2005-06-01	12,600	5,120	3	1
39046	Theorema Telecom Limited	2005-12-05	12,631	5,120	2	
39150	Transit Telecom LLC	2005-12-21	12,488	5,120	16	3
42339	Chaika Telecom Petersburg Limited Company	2007-02-06	12,636	5,120	3	1
43247	"Yandex.Money" NBCO LLC	2007-07-02	12,781	5,120	14	4
43270	Okay-Internet Ltd.	2009-08-10	12,650	5,120	9	
43319	GP Internet Ltd.	2007-07-12	12,594	5,120	4	
43550	DalSatCom LTD	2007-08-21	12,598	5,120	20	2
43667	Vermont-IT Limited Liability Company	2007-09-10	12,869	5,120	3	
43670	New Telecommunication Company Ltd.	2007-09-10	12,578	5,120	6	
43826	CSIT LLC	2007-10-05	12,687	5,120	4	
45005	Gorizont Ltd	2008-04-18	12,706	5,120	5	1
47118	MAN net Ltd.	2008-04-29	12,875	5,120	6	
47286	OTS Ltd.	2008-05-28	12,635	5,120	7	
47562	Fast Link Ltd	2008-07-10	12,637	5,120	2	1
47564	Proizvodstvennoe Obyedineniye Tonus CJSC	2008-07-10	12,767	5,120	8	
48485	GlazovNet	2008-12-02	12,717	5,120	4	
48573	LLC NFS Telecom	2008-12-11	12,653	5,120	3	
48739	InvestResurs Ltd.	2009-01-28	12,599	5,120	3	
48950	Closed Joint Stock Company RTComm-Sibir	2009-03-05	12,603	5,120	9	
50045	OJSC Montazh	2009-11-02	12,524	5,120	2	
50556	OOO KISS	2010-02-10	12,852	5,120	2	
51456	LLC KAPITAL-SVYAZ	2010-08-31	12,507	5,120	4	
56426	VOLNA-SERVIS	2011-02-18	12,597	5,120	2	
56592	Telewest Inet Ltd.	2011-04-06	12,623	5,120	20	
57781	LLC Yarteleservice	2012-02-07	12,587	5,120	9	
59508	"Krasnoyarsk network" Ltd.	2012-07-27	12,661	5,120	2	
59595	Teneta Telekom Ltd.	2012-08-15	12,729	5,120	8	
60459	OOO Flexline-N	2013-07-15	12,670	5,120	2	
60569	ARD Teleport LTD.	2013-07-01	12,801	5,120	2	
61165	OOO-UMOS	2013-01-25	12,748	5,120	2	
61308	PVONET LTD	2012-11-29	12,621	5,120	24	
62440	Terralink LLC	2013-09-19	12,515	5,120	2	
196660	RUREALCOM 'Concept comm' Ltd,RU	2009-07-30	12,690	5,120	3	
198520	DIGCOMM LLC "Real-net",RU	2012-02-23	12,807	5,120	3	1
199860	SDN-AS Stack Data Network LLC,RU	2013-12-30	12,702	5,120	3	1
29304	JSC SATIS-TL-94	2003-07-28	12,964	4,864	8	
31112	Siberian Telecommunications Ltd.	2004-03-02	13,012	4,864	19	
34479	High Current Electronics Institute	2005-01-28	13,042	4,864	3	
49980	Mihail Juriwitsch Novikov	2009-10-21	13,001	4,864	5	
51121	PE Kostenko D.O.	2010-06-03	13,064	4,864	3	
51433	Planet Ltd	2010-08-25	13,055	4,864	8	
51507	Ltd Intellect net	2010-09-13	13,057	4,864	9	
56340	Grand LLC	2011-02-01	13,020	4,864	4	
3277	"NPO RUSnet"	1994-12-12	13,330	4,608	3	1
3325	Kazan University	1995-02-27	13,129	4,608	9	
9049	CJSC "ER-Telecom Holding"	2011-10-13	13,247	4,608	12	1
24680	This AS intended for multihome routing of CompNet 	2002-02-15	13,248	4,608	2	
34580	Close Company MediaSeti	2005-02-17	13,096	4,608	4	
35526	Smart Technology LLC	2005-08-26	13,197	4,608	2	
47323	LLC "PioneerNet"	2008-06-03	13,139	4,608	2	
47614	Clouds New Network LLC	2008-07-22	13,144	4,608	18	
48123	MTS OJSC	2008-10-15	13,114	4,608	5	
48226	OOO "INFOKOM"	2008-10-27	13,191	4,608	10	
48441	Society with limited liability MagLAN	2008-11-27	13,082	4,608	4	
49189	Closed Joint Stock Company "RuWeb"	2009-04-24	13,084	4,608	5	
49732	Joint Stock Company TYVASVIAZINFORM	2009-08-31	13,241	4,608	4	
51011	P-T-K Ltd	2010-05-17	13,097	4,608	3	1
51596	RUSTEKO Ltd.	2010-10-06	13,292	4,608	3	
51812	INVS LTD	2010-11-09	13,293	4,608	2	
56364	Garant-Park-Internet Ltd	2011-02-10	13,120	4,608	4	
56580	CJSC "Cybercom"	2011-04-04	13,099	4,608	7	
196791	RTASVYAS-AS RTA Svyaz Ltd,RU	2009-06-09	13,310	4,608	2	
198816	RU-NMS JSC "National Multiservice Networks",RU	2012-05-23	13,138	4,608	5	
16094	ROILCOM LTD	2000-12-18	13,603	4,352	12	1
21105	RTK-Primorye	2001-08-28	13,493	4,352	7	
29147	State Educational Enterprise of Higher Professiona	2003-06-16	13,450	4,352	2	1
29209	MTS OJSC	2003-07-01	13,355	4,352	2	
30953	Procenter Ltd.	2004-01-26	13,408	4,352	2	
39434	Optika-Telekom Ltd.	2006-02-22	13,403	4,352	17	
39707	OOO "SvyazInform"	2006-04-12	13,511	4,352	11	
44622	ZAO MTK MOSINTER	2008-02-14	13,508	4,352	4	
47149	Teleradiokompaniya Tsarskoe Selo	2010-06-21	13,466	4,352	2	
48293	Uniontel ZAO	2008-11-05	13,351	4,352	5	
48612	CJSC "Comstar-Regions"	2008-12-17	13,517	4,352	18	
2587	OOO FREEnet Group	1995-03-23	14,721	4,096	1	
3181	CJSC "Matrix Mobile"	2012-04-27	14,452	4,096	2	
3351	Ioffe Physical-Technical Institute of the Russian 	1995-05-26	15,040	4,096	1	
5461	OKB MEI	1995-11-06	15,510	4,096	1	
6698	SPD Solomaha Yuriy Vladimirovich	2011-09-27	14,381	4,096	1	
6880	OKB MEI	1996-12-18	14,979	4,096	3	
8242	Tselevye resursy Ltd.	2011-03-23	14,144	4,096	12	
8398	Tver Region Center of Informatization at Tver Stat	1997-07-28	15,034	4,096	3	1
8506	Institution of Russian Science Academy of Irkutsk 	1997-10-10	14,465	4,096	1	
8510	Tomsk State University	1997-10-14	15,334	4,096	1	
8623	Nizhny Novgorod State University	1998-01-15	14,170	4,096	1	
8629	MCNTT Autonomous System	1998-01-22	14,755	4,096	1	
8712	PE Bystrov V.N.	2012-03-29	14,472	4,096	2	
8846	Telecommunication Center Ostankino	1998-06-22	15,347	4,096	1	
8849	JSC Datalogika	2009-07-29	13,881	4,096	1	
9162	The State Educational Institution of Higher Vocati	1999-01-22	14,491	4,096	1	1
12484	Boris Ltd.	2011-03-23	14,934	4,096	2	
12821	Open Joint-Stock Company "Information Systems"	1999-11-25	14,517	4,096	1	
13155	MTS OJSC	2000-04-11	14,800	4,096	16	
13165	Siberian Internet Company	2000-04-14	15,647	4,096	1	
15454	ARBUZ Co.Ltd	2006-08-17	14,778	4,096	2	
15984	The Joint-Stock Commercial Bank CentroCredit.	2000-11-17	15,226	4,096	1	
16007	KANCOM Fiber-Optic Network	2000-11-23	14,646	4,096	1	
16143	NIIR-RadioNet Moscow region network	2001-01-05	15,511	4,096	1	
16231	DEK-optics LTD	2001-02-02	14,940	4,096	1	
20720	CJSC "Tatarstan-On-Line"	2001-05-14	15,859	4,096	5	
20793	Concord Ltd	2001-05-31	14,150	4,096	2	
20946	Moscomsvyaz Ltd	2001-07-10	14,747	4,096	2	
21226	Krasnoyarsk PTUS	2001-10-02	15,053	4,096	1	
21266	MTCES Autonomous System	2001-10-11	13,883	4,096	1	
24658	Information & Computing Center, Ltd.	2002-02-08	15,626	4,096	16	
24721	Npo "Arkhavtomatika"	2002-03-05	15,630	4,096	1	
24767	"ASPOL-Diamant-Murmansk Ltd.", Murmansk, Russia	2002-03-19	15,634	4,096	2	
24823	Bank VTB 24 (JSC)	2002-04-11	15,377	4,096	1	1
25292	Federal State Unitary Enterprise Russian State Tel	2002-09-24	15,652	4,096	3	
25293	Kassir, Ltd.	2009-08-20	13,652	4,096	1	
28906	CJSC TransTelecom-NN	2003-04-02	14,906	4,096	2	
29388	Best Telecom ISP	2003-08-27	15,767	4,096	1	1
29526	Federal State Educational Institution of	2003-10-06	13,623	4,096	1	
29530	Trustintel Autonomous System	2003-10-06	14,507	4,096	1	
29581	State Educational Institution	2003-10-15	14,783	4,096	1	1
30767	JSC Tagil Telecom	2003-11-28	13,683	4,096	2	
30852	OJSC Volgainformnet	2003-12-19	15,437	4,096	1	
30856	OJSC "EVRAZ Nizhny Tagil Metallurgical Plant"	2003-12-19	14,271	4,096	3	
31008	CJSC EN Telecom	2004-02-04	13,982	4,096	1	
31185	OJSC Rostelecom	2004-03-18	13,701	4,096	11	
31321	Startelecom Severo-Zapad JSC	2004-04-14	13,715	4,096	3	
31336	LLC Telecommunication Company Region Telecom	2004-04-19	13,718	4,096	5	
31444	SeaExpress Ltd.	2004-05-21	15,187	4,096	1	
31575	National Research University of Electronic Technol	2004-06-15	15,195	4,096	1	
33819	Vladivostok State University of Economics	2004-08-10	13,832	4,096	7	
33899	JSC "Contact Telecomm"	2004-09-02	15,013	4,096	1	
33904	Limited Liability Company "Intelcom"	2004-09-03	13,838	4,096	1	
34035	ip-tel CJSC	2004-10-06	14,729	4,096	11	
34042	MT-Telecom LLC	2004-10-08	13,847	4,096	1	
34217	Alfa Telecom JSC	2004-11-22	15,328	4,096	1	
34322	VIK Master Ltd.	2004-12-16	15,597	4,096	3	
34327	Master-Telecom	2004-12-17	14,753	4,096	2	
34434	Server-Center JSC	2005-01-19	15,600	4,096	10	
34490	JSC Tomskkosmossviaz	2005-01-31	15,342	4,096	1	
34500	CTSPI Company	2005-02-01	14,758	4,096	2	
34600	Prioritel Ltd	2005-02-22	14,481	4,096	1	
34676	"Stavropol'skie Kommunikacii" OOO	2005-03-14	13,886	4,096	18	
34687	Fastnet LLC	2005-03-17	13,887	4,096	1	
34707	State Educational Institution of higher profession	2005-03-21	13,889	4,096	1	
34784	RuSat Ltd.	2005-04-05	14,489	4,096	1	1
34804	JSC Eurotelecom	2005-04-07	14,769	4,096	2	
34824	SAMARASVYAZINFORM CJSC	2010-04-23	14,490	4,096	1	
34866	Master IT Ltd	2005-04-20	15,356	4,096	2	
34894	OJSC "Vimpelcom"	2005-04-26	13,897	4,096	2	
34925	CJSC Chelyabinsk Interactive Cable Networks	2005-04-29	14,192	4,096	2	
35025	ZAO Teleconnect	2005-05-19	15,223	4,096	10	
35129	"LLC Tetra-Telematik"	2009-11-26	14,644	4,096	1	
35310	Atlant-TeleCom Ltd	2005-07-13	14,938	4,096	7	
35411	Sibinet, Ltd.	2005-08-04	15,236	4,096	3	
35564	Limited Liability Company LINK	2005-09-06	14,661	4,096	1	
35738	Kvant ltd.	2005-10-14	13,781	4,096	3	
35755	OAO NIISA	2005-10-19	14,080	4,096	3	
35768	JSC MS-Link	2005-10-21	15,523	4,096	2	
35770	New-Com Trade Ltd.	2005-10-24	13,783	4,096	1	
35808	LLC SETEL	2005-11-01	14,961	4,096	1	
38969	JSC "Laboratory of New Information Technologies of	2005-11-21	14,549	4,096	1	
39042	CJSC Global Telecom Co	2005-12-02	15,670	4,096	4	
39101	Piter-telecom	2005-12-14	15,118	4,096	2	
39125	KB Rubin Ltd.	2005-12-16	15,119	4,096	1	
39463	JSC Lan-Telecom	2006-02-28	15,138	4,096	3	
39475	Closed Joint Stock Company Yeniseytelecom	2006-03-02	15,433	4,096	1	
39604	Joint-stock Company MASARMAT	2006-03-24	13,685	4,096	3	
39684	OOO Mango Telecom	2006-04-10	15,698	4,096	2	
39746	JSC Modern technologies of communication	2006-04-19	14,862	4,096	8	
39821	OOO Versiya	2006-04-28	13,993	4,096	2	
41080	Service-Aero Ltd	2006-06-09	14,211	4,096	1	
41109	Center of Children Telemedicin and new information	2006-06-15	14,789	4,096	1	
41126	CJSC Registrar R01	2006-06-16	15,374	4,096	1	
41270	LLC "Qik Com"	2006-07-12	15,638	4,096	1	
41275	Lealta limited	2006-07-13	14,520	4,096	4	
41310	Komputer technology Ltd.	2006-07-21	15,380	4,096	2	
41311	Open Joint Stock Company Center of Connection, Inf	2006-07-21	15,641	4,096	3	
41465	Limited Liability Company VolgoGazTelecom	2006-08-25	14,798	4,096	2	
41469	ZSRCT TECOS Ltd.	2006-08-28	15,386	4,096	14	
41616	Teleservis-plus LLC	2011-09-01	13,932	4,096	7	
41783	Informational technologies and electronic communic	2006-10-24	15,666	4,096	5	2
41816	Megalog-Plus Ltd	2006-10-30	14,823	4,096	13	
41853	Limited Liability Company NTCOM	2006-11-02	13,943	4,096	6	1
41942	JSK Dozor-Teleport	2006-11-22	14,834	4,096	17	
41983	Kaspersky Lab ZAO	2006-11-27	15,129	4,096	3	1
42132	LLC Radionet	2006-12-22	13,673	4,096	3	
42148	Beirel Telecom	2006-12-27	13,676	4,096	3	
42187	Regional Information Technologies Ltd.	2007-01-10	15,136	4,096	6	1
42245	OJSC "Vimpelcom"	2007-01-23	15,139	4,096	1	
42265	ArtNet LTD	2007-01-25	13,969	4,096	1	
42293	KOMINVEST-AS ISP Kominvest,RU	2007-01-29	15,142	4,096	1	
42296	CJSC Astarta	2007-01-29	13,684	4,096	4	
42317	Scientific Center in Chernogolovka of RAS	2007-02-01	13,972	4,096	1	
42323	Connect Ltd.	2008-02-21	15,693	4,096	4	
42364	ALEL Net	2007-02-08	14,577	4,096	1	
42412	SI Volgograd regional center of information and so	2007-02-16	14,273	4,096	1	
42748	Byte City Ltd	2007-04-11	14,008	4,096	2	
42765	INFOTECH LTD.	2007-04-12	15,728	4,096	3	
42773	Filanco-Siberia Ltd.	2011-10-24	15,729	4,096	1	
42842	Helios-TV Ltd.	2007-04-25	15,186	4,096	3	
42955	Dialog Telecommunication Company Ltd.	2007-05-14	13,728	4,096	9	
43031	Spetssvyaz Ltd	2007-05-25	15,739	4,096	1	
43092	CJSC Astarta	2007-06-05	15,200	4,096	4	
43093	CJSC "COMSTAR-regions"	2007-06-05	15,481	4,096	1	
43106	Nevacom Ltd	2007-06-07	13,733	4,096	1	
43112	UMOS Telecom Ltd.	2007-06-07	15,203	4,096	1	
43152	JSC SC NTEL	2007-06-14	14,324	4,096	2	
43362	Majordomo llc	2007-07-20	15,494	4,096	9	
43429	Close Company MediaSeti	2007-07-31	14,049	4,096	3	
43555	JSC Firm Progress	2007-08-21	15,762	4,096	10	
43687	OJSC "Vimpelcom"	2007-09-13	14,523	4,096	1	
43761	SvyazService Ltd	2007-09-25	15,099	4,096	2	
43797	RUSSIAN STATE INTERNET NETWORK	2007-09-28	15,385	4,096	4	
43801	LLC Modern Communication Technologies	2007-10-02	13,929	4,096	2	
43903	Close Company MediaSeti	2007-10-17	15,102	4,096	19	
43909	Crystall Ltd.	2008-01-18	14,232	4,096	1	
43966	IT REGION LTD	2007-10-29	13,653	4,096	4	
43973	"QIWI-Service" CJSC	2007-10-29	14,812	4,096	18	1
44020	COMPLETEL LTD	2007-11-05	15,394	4,096	2	1
44115	CJSC Vladimir.PORT-AC	2007-11-20	13,659	4,096	1	
44128	Internet-Pro Ltd	2007-11-21	14,550	4,096	8	2
44158	Disign-studio "Altura", Ltd	2007-11-27	14,245	4,096	1	
44206	Optixtel Ltd	2007-12-04	13,941	4,096	2	
44412	OJSC Rostelecom	2008-01-16	14,562	4,096	1	
44540	Kartel Ltd.	2008-02-04	15,135	4,096	5	
44696	JSC SUP Media	2008-02-26	14,270	4,096	3	
44868	URAL STATE TECHNICAL UNIVERSITY - UPI	2008-03-25	13,987	4,096	1	
44881	CyberTech Ltd	2008-03-26	14,585	4,096	2	
44964	Closed Joint Stock Company DATAPLANET	2008-04-10	13,700	4,096	2	1
44999	Mifril+ LLC	2008-04-17	13,703	4,096	2	1
45048	OJSC "Cellular Communications of Bashkortostan"	2008-04-25	14,881	4,096	2	
47126	OOO Realnet-SPb	2008-04-29	15,412	4,096	1	
47181	Trancom ISP	2008-05-13	13,953	4,096	2	
47569	Erlang company Ltd.	2008-07-10	14,272	4,096	16	
47654	VKS-internet Ltd	2008-07-28	14,582	4,096	16	
47688	KolaTelecom	2008-08-01	15,156	4,096	17	
47911	YaroslavlTelevisionNetwork, OJSC	2008-09-15	14,294	4,096	15	
48223	Senator Telecom Ltd.	2008-10-27	13,730	4,096	2	
48235	ServerSnab Co. Ltd	2008-10-28	14,316	4,096	2	
48368	Comteh.ru Ltd.	2008-11-19	14,035	4,096	1	
48666	MAROSNET Telecommunication Company LLC	2008-12-29	14,054	4,096	6	1
48848	Telekom Servis T, Ltd	2009-02-18	14,503	4,096	2	
48858	Milecom LTD	2009-02-19	14,504	4,096	1	
49114	TeleDom Ltd.	2009-04-15	15,238	4,096	2	
49118	Limited liability company TehnoSet	2009-04-15	15,781	4,096	9	
49195	Astrakhan Page	2009-04-27	14,945	4,096	1	
49377	Open Joint Stock Company "Yamaltelekom"	2009-05-28	13,780	4,096	13	
49447	CJSC Astarta	2009-06-10	15,797	4,096	2	
49749	VostokMediaSvyaz Ltd.	2009-09-03	13,807	4,096	2	
49759	SerDi TeleCom, LTD	2009-09-04	13,808	4,096	3	
49810	"Comiten" Ltd.	2009-09-15	14,694	4,096	4	
49863	Lite-Telecom Limited	2009-09-30	13,812	4,096	1	
50236	CJSC Astarta	2009-12-08	14,123	4,096	17	
50240	Extracom Ltd.	2009-12-08	15,297	4,096	1	
