ASN	Name	Registration date	Global rank	#routeable IPv4	#prefixes IPv4	#prefixes IPv6
60460	ASN-DOTNICE dotNICE Italia S.r.l.,IT	2013-07-15				1
60547	EFFELLE-AS EFFELLE CONSULTING SRL,IT	2013-06-27				
60559	ASMAXFON Maxfon Campania Srl,IT	2013-06-25				
60709	FLYBER Flyber s.c.a r.l.,IT	2013-05-24				
60757	WIKE-AS Wireless Gate S.N.C. di Gasparri & Ciofi,I	2013-05-16				
60803	SKYWEBTV-AS SKYWEBTV S.R.L.,IT	2013-05-08				
60943	SYNAPSE-AS Luigi Pellizzer,IT	2013-04-05				
60957	LVR-ASN LUISA VIA ROMA SPA,IT	2013-04-03				
61968	MIX-RS MIX S.r.L. - Milan Internet eXchange,IT	2014-04-14				
62166	SPADHAUSEN SPADHAUSEN DI Elia Fiumalbo Tino Spadon	2014-01-16				
62381	DELTATRE-AS Deltatre S.p.A.,IT	2013-10-15				
196833	AVANZATI-B01 PSA S.r.l.,IT	2009-07-21				
196959	NAMEX-RS NAMEX CONSORZIO,IT	2010-03-08				
197319	ASN-GM Giuseppe Marocchio,IT	2010-10-18				
198128	ASN-CONNECTING Connecting Project s.r.l.,IT	2011-10-10				
198186	FARMASI-AS FARMASI SRL,IT	2011-10-31				
198363	AS-LINKSRL LINK S.R.L.,IT	2011-12-23				
198586	WIFLY-AS Bluenergy Group Spa,IT	2012-03-16				
199018	NNETMI01 9Net S.r.l.,IT	2012-07-17				
199182	YOOX-ASN YOOX S.p.a.,IT	2012-09-06				
199187	INFOPORTO Infoporto La Spezia Srl,IT	2012-09-10				
199352	AUTOVIE-AS Autovie Venete S.p.A.,IT	2013-02-28				
199362	WISH Wish Networks s.r.l.,IT	2013-02-25				
199461	ASCOTLC-AS-MAN Asco TLC S.p.A.,IT	2013-01-15				
199838	EVOLUTIONSERVICE Evolution Service S.R.L.,IT	2014-01-09				
200100	TETSRL-IT T&T tecnologie e telecomunicazioni S.r.l	2013-10-09				
200944	ASN-BRICKAGENT Brickagent Italia SRL,IT	2015-03-06				
200984	NUOVARETI-AS Nuovareti s.r.l.,IT	2015-02-25				
201018	WLS-AS WLS S.R.L.,IT	2015-02-18				
201045	IT-IFMGROUP-GE IFM Infomaster Spa,IT	2015-02-11				
201058	SPAZIOTEMPO-AS Spaziotempo s.r.l.,IT	2015-02-09				
201076	TECNOADSLLAZIO Tecno Adsl Lazio S.R.L.,IT	2015-02-05				
201602	WIRTEK NEWTEC SAS DI PAOLO TDINI & C.,IT	2014-09-09				
201771	T-SYSTEMSSPRING-AS T-Systems Spring Italia s.r.l.,	2014-07-18				
201871	RETEDIRETI-AS ReteDiReti srl,IT	2014-06-17				
201935	SKLMED-AS Skylogic Mediterraneo s.r.l,IT	2014-05-27				
201946	DP-DATA-AS DP Data Processing Srl,IT	2014-05-22				
201947	HWG-AS HWG srl,IT	2014-05-22		
