ASN	Name	Registration date	Global rank	#routeable IPv4	#prefixes IPv4	#prefixes IPv6
35700	Bilbao Bizkaia Kutxa	2005-10-07	46,664	256	1	
35740	EURONET TELERECARGA S. L.	2005-10-14	46,672	256	1	
41072	Fabrica Nacional de Moneda y Timbre	2006-06-08	46,886	256	1	
41074	AS SOFTWARE HOSTING SL	2012-05-14	37,914	256	1	
41418	SATELVEX S.A.	2012-06-01	39,576	256	1	
41518	SERVITICKET, S.A.	2006-09-06	42,619	256	1	
41569	TINSA, TASACIONES INMOBILIARIAS S.A.	2006-09-15	38,122	256	1	
41994	Compania Espanola Se Seguros Y Reaseguros de Credi	2006-11-29	45,816	256	1	
42212	BUILD2EDIFICA COMERCIAL S.A.	2007-01-16	47,391	256	1	
42435	Tecnicas Reunidas S.A.	2007-02-20	46,016	256	1	
42722	Grifols S.A.	2007-04-05	46,132	256	1	
43159	SISTEMA 4B	2007-06-15	44,831	256	1	
44662	Fomento de Construcciones y Contratas, SA	2008-02-20	49,039	256	1	
47585	Gestevision S.A.	2008-07-11	38,632	256	1	
47793	Continental Exchange Solutions Inc.	2008-08-20	46,230	256	1	
48341	Proveedores de Presencia en Internet S.L.	2008-11-14	38,996	256	1	
48868	SOCIEDAD DE EXPLOTACION DE REDES ELECTRONICAS Y SE	2009-02-20	48,440	256	1	
49343	GAMESA CORPORACION TECNOLOGICA S.A.	2009-05-22	39,156	256	1	
49638	Centre de Serveis Cientifics i Academics de Catalu	2009-07-20	43,650	256	1	1
50889	Instituto de Mayores y Servicios Sociales (IMSERSO	2010-04-15	46,782	256	1	
50974	Ediciones El Pais, S.L.	2010-05-06	48,243	256	1	1
51753	Compania TRASMEDITERRANEA, S.A.	2010-10-29	45,112	256	1	
56338	Ofertix S.L.	2011-02-01	39,499	256	1	
56551	Ayuntamiento Rivas Vaciamadrid	2011-03-16	45,568	256	1	
59814	Gonzalo Ruso Huertas	2014-09-18	49,006	256	1	
60443	Francisco Jimenez	2013-07-17	38,841	256	1	
60506	Ministerio de Trabajo y asuntos Sociales	2013-07-09	43,339	256	1	
60714	SEGURCAIXA ADESLAS, S.A. DE SEGUROS Y REASEGUROS	2013-05-23	40,470	256	1	
61181	Metro de Madrid S.A.	2013-01-22	39,471	256	1	
61953	DATO VARIABLE SL	2014-04-17	44,234	256	1	
197109	CONCATEL SII Concatel, S.L.,ES	2010-06-07	40,022	256	1	
197619	ASALC ALC Organizacion y Sistemas SL,ES	2011-03-02	40,251	256	1	
197772	NODO50 NODO50, Altavoz por la libertad de expresio	2011-04-26	41,845	256	1	
197802	UTIS-AS Unidade de Tecnologias de Informacao de Se	2011-05-10	43,318	256	1	1
197924	MILANUNCIOS MILANUNCIOS S.L.U,ES	2011-06-29	44,890	256	1	
199329	MEDIOLANUM BANCO MEDIOLANUM SA,ES	2013-03-08	45,825	256	1	
199840	CASINO_GRAN_MADRID-AS CASINO DE JUEGO GRAN MADRID 	2014-01-09	38,535	256	1	
199949	SEGON-AS Grupo On Seguridad SL,ES	2013-11-28	46,078	256	1	
201359	YMEDIANET Inteligencia Ymedia S.A.,ES	2014-11-14	49,274	256	1	
201446	PROFESIONALHOSTING DESAFIO INTERNET S.L.,ES	2014-10-24	40,333	256	1	
201815	EFCA-AS European Fisheries Control Agency,ES	2014-07-03	47,935	256	1	
202097	IBERMUTUAMUR IBERMUTUAMUR,ES	2014-04-10	42,089	256	1	
202210	RENTA4_AS RENTA 4 BANCO S.A.,ES	2014-03-11	39,435	256	1	
202233	ASGTLSAT GLOBAL TELESAT S.L,ES	2014-03-04	42,448	256	1	
711	SB-COMM-AS - Torrejon Air Base,ES	1990-06-15				
3273	ONO-AS Cableuropa S.A.U.,ES	1994-11-21				
8761	ONO-AS-CLIENTES ONO AS CLientes,ES	1998-04-17				
9094	BT_SPAIN_INTERNAL BT ESPANA, COMPANIA DE SERVICIOS	1998-12-11				
12367	VERIZON-ES Verizon Spain SL,ES	1999-04-14				
12462	Arrakis, Servicios y comunicaciones, S.L.,ES	1999-06-01				
12482	ASN-ICTNET-AS Institut Catala de Tecnologia,ES	1999-06-11				
12636	ONO Cableuropa S.A.U.,ES	1999-11-19				1
12970	TENARIA Retena and Reterioja AS,ES	2000-02-01				
13066	RETECAL RETECAL SOCIEDAD OPERADORA DE TELECOMUNICA	2000-03-09				
13143	ARAGON DE CABLE,ES	2000-03-31				
13186	BTIGS-BCN-NET BT IGS Autonomous System,ES	2000-04-26				
13195	INECO Ingenieria y Economia del Transporte S.A.,ES	2000-04-28				
15364	ASN-TECAVICAS TECAVICAS S.L.,ES	2012-05-25				
15524	ONO-AS Cableuropa S.A.U.,ES	2000-07-26				
15616	ES-IBERCOMTELECOM-BACKBONE Ibercom Telecom S.A.,ES	2000-08-24				
16203	NCG Banco,ES	2001-01-29				
16338	Cableuropa - ONO	2001-03-05				
20869	CLARANET-SPAIN Claranet S.A.U.,ES	2001-06-22				
20937	LEVANTINA-AS LEVANTINA Y ASOCIADOS DE MINERALES S.	2009-01-12				
21025	RGA-AS R.G.A. AGRUPACION DE EMPRESAS, Ley 18/1.982	2001-07-30				
21089	TELEWIFI TELEWIFI S.L.,ES	2011-10-21				
21407	INGRAM-AS Ingram Micro SL,ES	2001-11-29				
24654	RETELECOM France Telecom Espana S.A.,ES	2002-02-07				
24983	ALTECOM Alta Tecnologia en Comunicacions, S.L.,ES	2002-06-17				
25204	BOLSA-VALENCIA SOCIEDAD RECTORA DE LA BOLSA DE VAL	2002-09-02				
25363	ASN-SEGUNDAMANO ANUNTIS SEGUNDAMANO ESPANA S.L.,ES	2002-10-16				
25453	MAD-IX Madrid Internet Exchange,ES	2002-11-27				
28842	VELOXIA-AS acens Technologies, S.L.,ES	2003-03-12				
28871	INFOGLOBAL-AS *********************************,ES	2003-03-25				
29269	INNOVATECMALAGA2005-AS CLOUDGLOBAL FRANCE SAS,ES	2003-07-17				
29558	HOSTALIA acens Technologies, S.L.,ES	2003-10-10				
31327	TELESERVICIOS-AS FUNDOSA TELESERVICIOS S.A.,ES	2004-04-15				
35581	SEASUNTEL Seasuntel, S.L.,ES	2005-09-07				
35672	INTERCOMGI Intercom Telematica Girona, S.L.,ES	2005-09-30				
39314	ASSOFTWARE-AS AS Software S.A.,ES	2006-01-30				
39316	ZED Alvento Soluciones S.A.,ES	2006-01-30				
41089	AGE-FTSTK AGE Fotostock Spain, S.L.,ES	2006-06-13				
41287	IPEOPLE Julian Alberto Gomez Hernandez trading as 	2006-07-17				
41449	YDILO-AS YDILO Advanced Voice Solutions S.A.,ES	2006-08-22				
42156	ONNIX_AS ONNIX SOFTWARE, S.L.,ES	2015-01-14				
42354	BURJATEC-AS WHOLESALE INGENIERIA COMUNICACION,S.L.	2007-02-07				
42457	JOHNBART JOHNBART SOFTWARE & MUSIC S.L,ES	2014-12-23				
42462	MONEYBACK MONEYBACK S.L,ES	2014-12-23				
42535	GRANDESPRIN GRANDES PRINCIPIOS S.L,ES	2014-12-22				
42635	ROCKINTERNET ROCK INTERNET S.L,ES	2014-12-22				
42820	ECONECTIA Econectia Uniasser sl,ES	2015-02-17				
43156	MULTIPRENSA-AS Multiprensa y mas, S.L.,ES	2007-06-15				
43783	GRITONET-AS Grito 2003 SL,ES	2007-09-28				
43830	BOGY Bogdan Ilie Nica,ES	2015-02-13				
43927	JETNET Cablesur Comunicaciones S.A.,ES	2007-10-19				
44316	FMAX-ES FiberMax Networks BV,ES	2015-02-09				
44989	AERNNOVA-AS AERNNOVA AEROSPACE SA Unipersonal,ES	2014-12-03				
45001	INTERDOMINIOS_ONO Grupo Interdominios S.A.,ES	2008-04-17				
47209	EUROWIN Eurowin Soft S.L.,ES	2008-05-15				
48233	FLASH10-GAME-NET Flash10 S.A.,ES	2008-10-28				
48752	OZONGO ELMON TI3 S.L.U.,ES	2009-01-30				
49600	LASEDA La Seda de Barcelona, S.A,ES	2009-07-10				
49607	SCHNEIDER-AS SCHNEIDER ELECTRIC ESPANA,S.A.,ES	2009-07-13				
51152	VALMESA-AS Valoraciones Mediterraneo, S.A.,ES	2010-06-09				
51662	TDFRAN-AS Teledristribucion Fran S.L.,ES	2010-10-14				
56388	INFOMALLORCA INFOMALLORCA S.L.,ES	2011-02-15				
56882	NET-LEAST-COST-ROUTING-TELECOM-SL LEAST COST ROUTI	2011-06-03				
57690	SEGURAWIRELESS Segura Wireless SL,ES	2012-01-16				
58236	ASN-BPLAN BPLAN SOLUCIONES SL,ES	2012-05-31				
58296	INFOSTOCK Infostock Europa de Extremadura S.A.,ES	2012-06-19				
60029	ASEBYTES Softbcn Outsourcing S.L.,ES	2014-06-24				
60493	FICOSA-AS Ficosa International, S.A.,ES	2013-07-10				
60494	UNELINK UNELINK TELECOM, S.A.,ES	2013-07-10				
60508	PINOSPUENTE-AS TVC PINOS PUENTE SL,ES	2013-07-08				
62064	CLOSENESS Closeness S.L.,ES	2014-02-26				
62188	ASPWIFI ASPWIFI S.L.,ES	2014-01-08				
62376	TOROIX Neodigit SL,ES	2013-10-16				
196842	WIPZONA-AS Wipzona AS,ES	2009-10-26				
197183	OCCENTUS Occentus Network SL,ES	2010-07-15				
197795	ASADITELNET SKY-UP INGENIERIA Y SISTEMAS, S.L.,ES	2011-05-05				
198120	ASKAOSCDN KAOS redes IP,ES	2011-10-05				
198149	ASIDATAGREEN Idata Green Center S.L.,ES	2011-10-14				
198198	TGDS Telefonica International Wholesale Services, 	2011-11-07				
198487	GISS Tesoreria General de la Seguridad Social MTR	2012-02-14				
198779	ASN-SERED SEREDNET WORKS SL,ES	2012-05-11				
198839	AS_NOVASOFT Novasoft Corporacion Empresarial S.L.,	2012-05-29				
199056	ASSADIEL SADIEL TECNOLOGIAS DE LA INFORMACION SA,E	2012-07-31				
199088	ASN-NYXWEB Sergio Hurtado Grueso,ES	2012-08-09				
199099	HARDSERVERS-ASN HardServers Ltd,ES	2012-08-13				
199171	GRUPOSMS Systems Maintenance Service EUROPA S.A.,E	2012-09-04				
199210	TSY-ES-CLOUDSERVICES T-Systems ITC Iberia S.A.U.,E	2012-09-17				
199223	OLACABLE Olacable S.L,ES	2012-09-20				
199344	AMUNE-AS Amune Networks SL,ES	2013-03-04				
199423	VADAVO VADAVO SOLUCIONES SL,ES	2013-01-24				
199460	FPCMUR-AS FUNDACION PARQUE CIENTIFICO DE MURCIA,ES	2013-01-15				
199535	AGE2-AS AGEDOS BUSINESS DATACENTER S.L.,ES	2012-12-04				
199640	EDREAMS-AS eDreams International Network, SL,ES	2012-10-30				
199930	WIFIBALEARES-AS Wifibaleares S.L.,ES	2013-12-04				
200165	ASACAS01 Asac Comunicaciones S.L.,ES	2013-09-19				
200950	ASC-AS01 Alter System Consultores, S.L.,ES	2015-03-04				
200956	DTES Deloitte, S.L.,ES	2015-03-04				
200960	PROFESIONALHOSTING Soluciones web on line s.l.,ES	2015-03-04				
200968	ASN-RIOTELECOMM Riotelecomm S.L.,ES	2015-03-03				
200993	SEAP-AS SECRETARIA DE ESTADO DE ADMINISTRACIONES P	2015-02-25				
201005	NAVEGATEL NAVEGATEL SERVICIOS DE TELECOMUNICACIONE	2015-02-23				
201040	AIRSAT AlRSAT TELECOMUNICACIONES S.L.,ES	2015-02-12				
201099	HAVAS_MG Media Planning Group SA,ES	2015-01-29				
201105	INTERSUR WIFI INTERSUR S.L.,ES	2015-01-28				
201109	NXT-TELECOM LLEIDA WIFI NETWORKS SL,ES	2015-01-27				
201124	TORREDONJIMENO CAMPINA DIGITAL, S.L.,ES	2015-01-22				
201152	AREAPROJECT-AS1 Area Project Solutions SL,ES	2015-01-14				
201153	WIFIBYTES Wifibytes S.L.,ES	2015-01-14				
201239	AS-TELECARAVACA Tele Caravaca SL,ES	2014-12-15				
201343	VALENCIACABLE Teledistrito Valencia S.L.,ES	2014-11-19				
201346	TODOENCLOUD TODO EN CLOUD SL,ES	2014-11-18				
201399	ARSENET_AS ARSENET SERVICIOS EN INTERNET S.L.,ES	2014-11-07				
201435	RUSCABLE RUSCABLE S. L.,ES	2014-10-28				
201500	AS_CASARICHE Manuel Carrascosa Leon,ES	2014-10-09				
201680	TELECASTRO TeleCastro SL,ES	2014-08-15				
201748	INFOTELECOM INFOTELECOM NETWORKS SL,ES	2014-07-28				
202147	VOZPLUS Vozplus Telecomunicaciones S.L.,ES	2014-03-26				
202201	CISGA Centro de Innovacion de Servicios Gestionado	2014-03-13				
